2014,妖精的尾巴 心跳不已·龙舌兰乐园,1话 , 2013年6月17日 ,,6.9,92人
2015,黑子的篮球 第二季,26话 , 2013年10月5日 ,,7.0,1248人
2016,超剧场版 Keroro军曹 龙勇士的逆袭,,2009年3月7日 , 佐藤順一、山口晋 、,6.9,100人
2017,黑执事,25话 , 2008年10月2日 , 篠原俊哉 、 枢やな、枢梁 、 芝美奈子 、,7.0,2300人
2018,神灵狩,22话 , 2007年10月18日 , 中村隆太郎 、 Production I.G、士郎正宗 、 岡真里子 、,7.0,366人
2019,蜡笔小新 风起云涌！我的宇宙公主,,2012年4月14日 ,,6.9,59人
2020,血型君,13话 , 2013年4月7日 , 大山佳久 、 Real Crazy Man 、,7.0,1482人
2021,机动战士高达F91,,1991年3月16日 , 富野由悠季 、 富野由悠季 、 安彦良和 、,7.0,463人
2022,仙乐传说 世界统合篇,3话 , 2011年11月23日 ,,6.9,126人
2023,潜行吧！奈亚子W,12话 , 2013年4月7日 , 長澤剛 、 逢空万太 、,7.0,2399人
2024,红海龟,,2016年6月29日（法国）、2016年9月17日（日本） , Michaël Dudok de Wit 、 Michaël Dudok de Wit 、,6.9,75人
2025,行星与共,12话 , 2018年7月8日 , 鈴木洋平 、 水上悟志・BNA・JC 、 岩倉和憲 、,7.0,162人
2026,在盛夏等待,12话 , 2012年1月9日 ,,7.0,2260人
2027,四驱小子,25话 , 1989年10月3日 , 徳田ザウルス 、,7.0,294人
2028,摔跤的罗密欧与朱丽叶,,2013年5月26日 , 湯浅政明 、 湯浅政明 、,7.0,237人
2029,舞-乙HiME 0～S.ifr～,3话 , 2008年2月22日 , 久行宏和 、 矢立肇 、 久行宏和 、,7.0,234人
2030,伪恋：,12话 , 2015年4月10日 , 宮本幸裕（总演出） 、,7.0,2105人
2031,紫罗兰永恒花园,14话 , 2018年1月10日 , 石立太一 、 暁佳奈（KAエスマ文庫／京都アニメーション） 、 高瀬亜貴子 、,7.0,3428人
2032,乱马1/2特别篇 恶梦!春眠香,1话 , 2008年7月30日 ,,6.9,64人
2033,光之美少女All Stars 大家一起歌唱♪奇迹的魔法！,,2016年3月19日 ,,6.8,58人
2034,咕咚来了,,1981 , 胡雄华、沈祖慰 、,6.9,69人
2035,丁丁历险记,1话 , 2011-10-26(法国) , 2011-11-15(中国大陆) 、 2011-12-21(美国) 、 史蒂文·斯皮尔伯格 、,7.0,186人
2036,剧场版精灵宝可梦 就决定是你了！,1话 , 2017年7月15日 ,,7.0,201人
2037,美妙旋律 极光之梦, 51话 , 2011年4月9日 , 菱田正和 、 タカラトミー／シンソフィア 、 川島尚 、,6.9,84人
2038,三国演义,52话 , 2009年8月1日（中国大陆）、2010年4月4日（日本） ,,6.9,91人
2039,MÄR 魔法世界,102话 , 2005年4月3日 , 奥脇雅晴→川口敬一郎 、 安西信行 、 小丸敏之 、,7.0,206人
2040,灼眼的夏娜炭,15话 , 2006年1月25日 ,,7.0,904人
2041,Swing Out Sisters 完全版,1话 , 2014年1月30日 ,,7.0,268人
2042,剧场版 精灵宝可梦超世代：裂空的访问者 代欧奇希斯,,日本：2004-07-17、美国：2005-02-15、台湾：2006-04-15等 , 湯山邦彦 、 田尻智、増田順一、杉森建 、 毛利和昭、松原徳弘、一石小百合 、,7.0,356人
2043,兔宝的悲惨日常 梦幻篇,13话 , 2015年7月3日 , 宇佐義大 、 ふじのきもとこ 、,7.0,205人
2044,苍天航路,26话 , 2009年4月7日 , 冨永恒雄 、 王欣太 、 チームいんどり小屋（加野晃、林祐一郎、Cindy H Yamauchi、吉田大辅、梅原隆弘、まつしたあきこ） 、,6.9,121人
2045,名侦探柯南 第14号目标,1话 , 1998年4月18日 , こだま兼嗣 、 青山剛昌 、 須藤昌朋 、,7.0,1274人
2046,特別版 Free!-Take Your Marks-,4话 , 2017年10月28日 ,,6.8,65人
2047,青出于蓝～缘～,12话 , 2003年10月11日 , 下田正美 、 文月晃 、 岩倉和憲 、,7.0,260人
2048,网球少女,12话 , 2012年10月7日 , ルーツ 、,7.0,811人
2049,鲁邦三世VS名侦探柯南 剧场版,,2013年12月7日 ,,7.0,462人
2050,恶魔城 第一季,4话 , 2017年7月7日 , Sam Deats 、,7.0,293人
2051,驯龙高手2,,2014-05-16(首映) 2014-06-13(美国) 2014-08-14(中国大陆) ," Dean DeBlois 、 ""How to Train Your Dragon"" by Cressida Cowell 、",7.0,327人
2052,新蔷薇少女,13话 , 2013年7月4日 ,,7.0,1616人
2053,Fate/kaleid liner 魔法少女☆伊莉雅 第二季 OAD,1话 , 2015年7月25日 ,,7.0,444人
2054,数码暴龙大冒险02 前篇：暴龙旋风登陆 危机再现!!/后篇：超绝进化!!黄金装甲最强之力!,,2000年07月08日 , 山内重保 、 中鶴勝祥 、,7.0,197人
2055,天真与闪电,12话 , 2016年7月4日 , 雨隠ギド（講談社「good!アフタヌーン」連載） 、,7.0,1159人
2056,小飞象,,1941-10-31 , Ben Sharpsteen 、 Samuel Armstrong 、 Norman Ferguson 、 威尔弗雷德·杰克逊 、 Jack Kinney 、 Bill Roberts 、 John Elliotte 、,6.8,57人
2057,Infini-T Force,12话 , 2017年10月2日 ,,7.0,249人
2058,恶魔奶爸 OAD,1话 , 2010年12月29日 , 田村隆平 、,7.0,288人
2059,四驱兄弟WGP 暴走四驱大追踪,,1997年7月5日 ,,6.8,57人
2060,排球少年剧场版 结束与开始,,2015年7月3日 ,,6.9,83人
2061,千年狐,,2007 , 李成疆 、,6.9,77人
2062,机动战士高达MS IGLOO 2 重力战线,3话 , 2008年10月24日 , 今西隆志 、 富野由悠季 、,7.0,310人
2063,穿靴子的猫,1话 , 2011年10月28日 , 克里斯·米勒 、,7.0,292人
2064,属性同好会,12话 , 2014年1月6日 , 春野友矢 、,7.0,1473人
2065,偶像大师 灰姑娘女孩剧场 第二季,13话 , 2017年10月3日 , まんきゅう 、 バンダイナムコエンターテインメント 、,7.0,242人
2066,炸猪排DJ扬太郎,12话 , 2016年4月10日 , イーピャオ・小山ゆうじろう「とんかつDJアゲ太郎」（少年ジャンプ＋ 、 集英社） 、,6.9,80人
2067,黑执事 豪华客船篇,,2017年1月21日 , 阿部記之 、 枢やな (掲載 月刊「Gファンタジー」スクウェア・エニックス刊) 、 芝美奈子 、,6.9,180人
2068,无畏魔女 彼得堡大战略,,2017年5月13日 ,,6.9,115人
2069,百合星人奈绪子 OAD,1话 , 2010年12月18日 , kashmir『百合星人ナオコサン』（『月刊コミック電撃大王』連載） 、,7.0,323人
2070,刀剑神域：序列之争,1话 , 2017年2月18日 ,,7.0,2025人
2071,悪戯～いたずら～ The Animation,2话 , 2005年4月8日 ,,6.9,116人
2072,成龙历险记,95话 , 2000-09-09 , Phil Weinstein & Frank Squillace 、,7.0,393人
2073,新・天地无用!,26话 , 1997年4月1日 ,,6.8,65人
2074,姉弟のカンケイ,3话 , 2014年9月26日 ,,6.9,133人
2075,蜡笔小新之布里布里王国的秘密宝藏,,1994年4月23日 , 本郷みつる 、 臼井儀人 、 原勝徳 、,6.9,82人
2076,赤发白雪姬,12话 , 2015年7月6日 ,,7.0,1335人
2077,穿靴子的猫：萌猫三剑客,1话 , 2012年2月24日 , 許誠毅 、,6.8,64人
2078,元气少女缘结神,13话 , 2012年10月1日 , 鈴木ジュリエッタ 、,7.0,1604人
2079,猫汤剧场,27话 , 1999年7月9日 , 福富博 、,6.9,145人
2080,血色花园,22话 , 2006年10月3日 , 松尾衡 、 GONZO 、 石井久美 、,6.9,132人
2081,蜡笔小新 奇异乐园大冒险,,1996-04-13 , 本郷みつる 、 臼井儀人 、 原勝徳 、,6.8,53人
2082,魔法老师！～白色之翼 ALA ALBA～,3话 , 2008年8月12日 ,,6.9,136人
2083,花木兰,1话 , 1998-06-19 ,,7.0,391人
2084,元日,1话 , 2015年11月2日 , 彭擎政 、,6.8,54人
2085,小熊维尼历险记,83话 , 1988-09-10 ,,6.8,61人
2086,哆啦A梦 大雄与绿巨人传,,2008年3月8日 ,,6.9,221人
2087,精灵宝可梦：超梦归来,1话 , 2000年12月30日 ,,6.9,182人
2088,超级偶像猫铃铛 NYO,52话 , 2003年4月6日 ,,6.8,51人
2089,野良神 ARAGOTO OAD,2话 , 2015年11月17日 ,,7.0,526人
2090,钢铁天使核桃 零,3话 , 2001年4月18日 ,,6.8,55人
2091,木偶奇遇记,,1940年2月7日 , Ben Sharpsteen&Hamilton Luske 、 The Adventures of Pinocchio 、,6.9,129人
2092,零之使魔,13话 , 2006年7月2日 , 岩崎良明 、 ヤマグチノボル 、,7.0,3037人
2093,仙乐传说 迪赛雅兰篇,4话 , 2010年3月25日 , 外崎春雄 、 株式会社バンダイナムコゲームス 、 松岛晃 、,6.9,185人
2094,翼·年代记 鸟笼国的公主,1话 , 2005年8月20日 , 川崎逸朗 、 CLAMP 、 菊池洋子 、,7.0,545人
2095,剧场版 精灵宝可梦：结晶塔的帝王,,日本：2000-07-08、美国：2001-04-06、台湾：2002-02-09等 , 汤山邦彦 、 田尻智 、 一石小百合、松原徳弘、香川久 、,7.0,372人
2096,机器人少女Z+,6话 , 2015年5月20日 ,,6.9,221人
2097,蜡笔小新 超级美味B级美食大逃亡,,2013年4月20日 ,,6.9,115人
2098,GAMERS电玩咖,12话 , 2017年7月13日 ,,7.0,1813人
2099,人参娃娃,,1962 , 万古蟾 、 张士杰 、,6.8,66人
2100,骷髅人,13话 , 2007年4月28日 , もりたけし 、 石ノ森章太郎 、,6.9,115人
2101,Resort BOIN,3话 , 2007年12月25日 ,,6.9,231人
2102,恶魔人 诞生篇,1话 , 1987年11月1日 ,,6.9,100人
2103,「C」,11话 , 2011年4月14日 ,,7.0,3104人
2104,头文字D Legend1 -觉醒-,,2014年8月23日 ,,6.9,150人
2105,出包王女 OVA,6话 , 2009年4月3日 ,,7.0,997人
2106,擅长捉弄的高木同学 OVA,1话 , 2018年7月12日 , 山本崇一朗「からかい上手の高木さん」（小学館「ゲッサン」連載中） 、,6.9,169人
2107,珈百璃的堕落,14话 , 2017年1月9日 ,,7.0,2525人
2108,马丁的早晨,52话 , 2004年2月17日 ,,6.9,266人
2109,非常偶像Key,15话 , 1994年12月16日 ,,6.9,83人
2110,天使怪盗,26话 , 2003年4月3日 , 羽原信义 、 杉崎由绮琉（角川书店Asuka Comics刊） 、 山冈信一 、,7.0,788人
2111,寒蝉鸣泣之时外传 猫杀篇,1话 , 2007年3月21日 , 今千秋 、 竜騎士07 、 07th Expansion 、,7.0,983人
2112,英雄时代,26话 , 2007年4月1日 , 鈴木利正 、 XEBEC 、 平井久司 、,7.0,360人
2113,一起一起这里那里,13话 , 2012年4月5日 , 追崎史敏 、 異識 、 渡辺敦子 、,7.0,2000人
2114,普通女高中生要做当地偶像 OVA,2话 , 2015年12月24日 ,,6.9,114人
2115,苍色骑士,24话 , 2008年4月5日 , 板野一郎 、,6.9,555人
2116,迷你加尔刚蒂亚,13话 , 2013年4月10日 ,,6.9,196人
2117,史上最强弟子兼一 OAD,9话 , 2012年3月16日 , 石踊宏 、 松江名俊 、,6.8,65人
2118,圆盘皇女 十二月的小夜曲,12话 , 2003年10月4日 , 高本宣弘 、 介錯 、 藤井まき 、,6.8,68人
2119,魔法禁书目录,24话 , 2008年10月4日 , 錦織博 、 鎌池和馬 、 田中雄一 、,7.0,5389人
2120,睡美人,,1959-1-29 ,,6.8,54人
2121,入学考试,1话 , 2013 ,,6.8,53人
2122,龙珠Z 激战人造人,,1992年7月11日 , 鳥山明 、,6.8,73人
2123,美鸟日记,13话 , 2004年4月3日 , 井上和郎（小学館「少年サンデーコミックス」刊） 、 楠本祐子 、,7.0,536人
2124,Little Busters! OVA,1话 , 2013年8月28日 ,,6.9,408人
2125,直白标题机器人动画,13话 , 2013年2月5日 ,,6.9,107人
2126,守望先锋：新生,,2016年4月5日 ,,6.8,69人
2127,Another,12话 , 2012年1月9日 , 綾辻行人 、,7.0,5596人
2128,高达创战者 GM的逆袭,1话 , 2017年8月25日 ,,6.9,101人
2129,盖塔机器人,51话 , 1974年4月4日 , 永井豪、石川賢 、,6.8,52人
2130,夜樱四重奏 星之海,3话 , 2010年10月8日 , りょーちも 、 ヤスダスズヒト 、,6.9,275人
2131,凸变英雄 LEAF,12话 , 2018年4月14日 , 李豪凌 、 LAN 、,6.9,197人
2132,狂赌之渊,12话 , 2017年7月1日 , 林祐一郎 、 河本ほむら・尚村透 、,7.0,1640人
2133,音响生命体,,1997年11月22日 , 森本晃司 、,6.9,168人
2134,无爱之战,12话 , 2005年4月6日 ,,7.0,770人
2135,乔瓦尼之岛,,2014年2月22日 , 西久保瑞穂 、 杉田成道 、 伊東伸高 、,6.8,90人
2136,阿松 赛马轶事,1话 , 2016年12月12日 ,,6.9,155人
2137,亚人酱有话要说,13话 , 2017年1月7日 , 安藤良 、 ペトス（講談社「ヤングマガジンサード」連載） 、,6.9,1021人
2138,捉迷藏,1话 , 2005年3月6日 , 栈敷大佑 、,6.9,237人
2139,High School D×D NEW,12话 , 2013年7月7日 ,,7.0,1264人
2140,恋旅～True Tours Nanto～,6话 , 2013年4月28日 ,,6.9,711人
2141,上课小动作 OAD,1话 , 2014年1月4日 ,,6.9,763人
2142,我为歌狂,52话 , 2001年 , 胡依红 、,6.9,748人
2143,寻找满月,52话 , 2002年4月6日 , 加藤敏幸 、 種村有菜 、 工藤裕加 、,6.9,223人
2144,虐杀器官,1话 , 2017年2月3日 , 村瀬修功 、 伊藤計劃（早川書房刊） 、,6.9,428人
2145,樱花任务,25话 , 2017年4月5日 , Alexandre S.D. Celibidache 、,7.0,1621人
2146,立食师列传,,2006年4月8日 , 押井守 、 押井守 、,6.8,71人
2147,异世界的圣机师物语,13话 , 2009年5月1日 , 吉川浩司 、 梶島正樹 、,6.9,252人
2148,LOST SONG,12话 , 2018年3月31日 ,,6.9,544人
2149,GEAR战士电童,38话 , 2000年10月4日 , 福田己津央 、 矢立肇 、 久行宏和 、,6.8,63人
2150,黄昏少女×失忆,12话 , 2012年4月8日 ,,7.0,1898人
2151,虹猫蓝兔七侠传,108话 , 2006年9月 ,,6.9,325人
2152,银色之夜,2话 , 1995年12月22日 ,,6.8,58人
2153,叮当猫,170话 , 1993-04-05 ,,6.8,73人
2154,火影忍者外传 李洛克的青春FULL POWER忍传,51话 , 2012年4月3日 ,,6.9,281人
2155,Suite 光之美少女♪ 剧场版：夺回来!连接心的奇迹旋律,,2011年10月29日 ,,6.8,86人
2156,少女派别,3话 , 2008年7月25日 , 碧岐龍成 、 玄鉄絢 、 聖月 、,6.9,336人
2157,谜样女友X OAD 谜之夏日祭典,1话 , 2012年8月23日 ,,6.9,172人
2158,机动新世纪高达X,39话 , 1996年4月5日 , 高松信司 、 矢立肇、富野由悠季 、 西村誠芳 、,6.9,368人
2159,超剧场版 Keroro军曹2 深海的公主,,2007年3月17日 , 山口晋 、 吉崎観音 、 追崎史敏 、,6.9,143人
2160,苹果核战记2,,2007年10月20日 , 荒卷伸志 、,6.9,336人
2161,One Room 第二季,13话 , 2018年7月2日 ,,6.9,219人
2162,GJ部,12话 , 2013年1月9日 , 新木伸 、,6.9,1504人
2163,蜡笔小新 呼风唤雨黄金的间谍大作战,,2011年4月16日 ,,6.8,85人
2164,战国鸟兽戏画～甲～,13话 , 2016年10月8日 , 住田崇 、,6.9,201人
2165,战国BASARA 贰,12话 , 2010年7月11日 , 野村和也 、 CAPCOM 、 大久保徹 、,6.9,689人
2166,Active Raid -机动强袭室第八课- 2nd,12话 , 2016年7月10日 , 秋田谷典昭 、 創通・フィールズ・flying DOG 、,6.9,245人
2167,纯情房东俏房客 Again,3话 , 2002年1月26日 , 岩崎良明 、 赤松健 、,6.9,151人
2168,迷宫塔 ～乌鲁克之剑～,12话 , 2009年1月8日 , ナムコ「ドルアーガの塔」 、,6.9,810人
2169,银仙,12话 , 2014年10月5日 , 遠藤ミドリ 、,6.9,1336人
2170,战国BASARA OVA,1话 , 2010年1月6日 , 板垣伸 、,6.9,217人
2171,疯味英雄,13话 , 2015年9月16日 , 董汪汪 、,6.8,76人
2172,拂晓的尤娜,24话 , 2014年10月7日 ,,6.9,647人
2173,小黄人,1话 , 2015年7月10日（美国）,2015年9月13日（中国大陆） 、 Kyle Balda 、 Pierre Coffin 、,6.9,251人
2174,强殖装甲凯普,26话 , 2005年8月6日 ,,6.8,75人
2175,.hack//时空,28话 , 2002年4月3日 , 大澤聡、番由紀子、岩岡優子、芝美奈子 、,6.9,325人
2176,机动战士高达AGE MEMORY OF EDEN,1话 , 2013年7月26日 ,,6.9,116人
2177,恶魔奶爸,60话 , 2011年1月9日 , 高本宣弘 、 田村隆平 、 吉岡毅 、,6.9,1651人
2178,偶像活动 第三年,51话 , 2014年10月2日 ,,6.7,52人
2179,Daicon3 开幕动画,1话 , 1981年8月22日 ,,6.8,91人
2180,臭作 Replay,4话 , 2000年7月28日 ,,6.8,70人
2181,鬼作,6话 , 2002-01-25 ,,6.8,89人
2182,尾随者竞技,,2009年10月16日 ,,6.8,85人
2183,酷伊忍者传,12话 , 2004年7月7日 , まついひとゆき 、 古賀亮一 、 柴田淳 、,6.7,52人
2184,魁拔Ⅲ 战神崛起,,2014年10月1日 ,,6.9,168人
2185,魔力女管家夏日TV特别篇 “我认为H是不对的！,1话 , 2003年8月14日 ,,6.8,104人
2186,冰河世纪：猛犸象的圣诞,1话 , 2011年11月24日 , Karen Disher 、,6.8,73人
2187,虹色萤火虫～永远的暑假～,,2012年5月19日 , 宇田鋼之介 、 川口雅幸 、,6.9,127人
2188,阿拉丁,1话 , 1992-11-25 ,,6.9,169人
2189,妻しぼり,2话 , 2008年5月25日 ,,6.9,130人
2190,冰川时代2：融冰之灾,1话 , 2006年3月31日 , 卡洛斯·沙尔丹哈 、,6.9,374人
2191,狐妖小红娘,24话 , 2017年7月1日 , 小新 、 申起澈 、,6.7,51人
2192,光之美少女全明星 New Stage 未来的朋友,,2012年3月17日 , 志水淳児 、,6.8,133人
2193,幸腹涂鸦,12话 , 2015年1月8日  ,,6.9,1098人
2194,Hi・Me・Go・To,1话 , 2001年8月13日 , 桂栗毛(村山靖) 、,6.8,84人
2195,记忆女神的女儿们,6话 , 2008年2月3日 , うえだしげる 、 石原満 、,6.9,1126人
2196,飞天小女警,13话 , 1998-11-18 ,,6.9,399人
2197,极品男孩,1话 , 1987年12月16日 ,,6.7,51人
2198,天方魔谭MAGI 辛巴达的冒险,5话 , 2014年5月16日 ,,6.9,223人
2199,学园救援团,77话 , 2011年4月7日 , 川口敬一郎 、 篠原健太 、 中武学 、,6.9,773人
2200,魔法少女砂沙美,26话 , 1996年10月4日 ,,6.8,99人
2201,我叫MT 第六季,24话 , 2012-07-24 , 核桃 、 魔兽世界 、,6.8,81人
2202,MADLAX,26话 , 2004年4月5日 , 真下耕一 、,6.9,263人
2203,海底娇娃蓝华,7话 , 1997年4月25日 , 西島克彦 、 Studio Fantasia 、 山内則康 、,6.8,96人
2204,犬夜叉 黑色铁碎牙,1话 , 2008年7月30日 , 青木康直 、,6.9,208人
2206,红壳的潘多拉,1话 , 2015年12月5日 , 谷拓也 、,6.8,80人
2207,机动战士高达 铁血的奥尔芬斯,25话 , 2015年10月4日 , 長井龍雪 、 千葉道徳 、,6.9,1273人
2208,千绪的通学路,12话 , 2018年7月6日 , 川崎直孝（月刊コミックフラッパー連載／KADOKAWA刊）  、,6.9,420人
2209,这个是僵尸吗？OF THE DEAD,10话 , 2012年4月4日 , 木村心一 、,6.9,2280人
2210,精灵宝可梦 超级愿望,84话 , 2010年9月23日 , 湯山邦彦、須藤典彦 、 山田俊也 、,6.9,302人
2211,风之大陆,,1992年7月18日 , 真下耕一 、 竹河聖 、,6.8,67人
2212,邻座的怪同学 OAD,1话 , 2013年8月12日 , 岸友洋 、,6.9,764人
2213,Natural2 DUO,4话 , 2001,11、25 、,6.8,78人
2214,渣和无用改革,3话 , 2010年2月26日 , 水島努 、 大和田秀樹 、,6.9,325人
2215,龙珠Z 传说中的超级赛亚人,,1993年3月6日 , 鳥山明 、,6.8,96人
2216,钢铁天使核桃,28话 , 1999年10月5日 , 高橋ナオヒト 、 介錯 、 千羽由利子 、,6.7,70人
2217,精灵旅社,,2012年9月28日 , Genndy Tartakovsky 、,6.8,110人
2218,轰炸超人,52话 , 2002年10月2日 , 小寺勝之 、 ハドソン 、 香川久 、,6.8,74人
2219,童话枪手小红帽,39话 , 2006年7月1日 ,,6.8,69人
2220,异国色恋浪漫谭,2话 , 2007年11月21日 , 大谷肇 、 やまねあやの 『山根绫乃』 、,6.9,285人
2221,我不受欢迎，怎么想都是你们的错！,12话 , 2013年7月8日 , 谷川ニコ 、,6.9,3182人
2223,魔弦传说,1话 , 2016年8月19日 , Travis Knight 、,6.7,69人
2224,万有引力OVA,2话 , 1999年7月23日 , 村上真紀 、 飯島弘也 、,6.8,95人
2225,犬神,26话 , 2006年4月5日 , 草川啓造 、 有沢まみず（電撃文庫 、 メディアワークス刊） 、 友岡新平 、,6.9,361人
2226,银河机攻队 Majestic Prince,24话 , 2013年4月4日 , 元永慶太郎 、 創通／フィールズ 、 平井久司 、,6.9,516人
2227,田中君今天也是如此慵懒,35话 , 2016年4月7日 ,,6.8,76人
2228,红莲,3话 , 2001年9月7日 ,,6.8,87人
2229,史上最强弟子兼一 暗之袭击,11话 , 2014年4月8日 ,,6.8,88人
2230,骇客娃娃,13话 , 2015年10月2日 , ハッカドールチーム(DeNA) 、,6.9,678人
2231,Fate/kaleid liner 魔法少女☆伊莉雅 3rei!!,12话 , 2016年7月6日 ,,6.9,982人
2232,101忠狗,,1961年1月25日 ,,6.8,140人
2233,薄樱鬼 第二章 士魂苍穹,1话 , 2014年3月8日 ,,6.8,100人
2234,宇宙小毛球,74话 , 1995年10月3日 , 藤子·F·不二雄 、,6.8,83人
2235,鬼父,2话 , 2009年10月30日 ,,6.9,933人
2236,舞-乙HiME,26话 , 2005年10月6日 , 小原正和 、 矢立肇 、 久行宏和 、,6.9,895人
2237,结城友奈是勇者 -鹫尾须美之章- 第1章 朋友,,2017年3月18日 ,,6.9,394人
2238,在盛夏等待 特别篇,1话 , 2014年8月29日 ,,6.9,378人
2239,浪客剑心 维新志士的镇魂歌,,1997年12月20日 ,,6.9,193人
2240,交响诗篇 彩虹满载,,2009年4月25日 , 原口浩 、 BONES 、,6.9,553人
2241,EVA爆笑学园,24话 , 2007年3月20日 , 三木俊一郎、桜井弘明 、,6.9,553人
2242,魔王勇者,12话 , 2013年1月4日 , 高橋丈夫 、 橙乃ままれ 、,6.9,2493人
2243,樱花大战,25话 , 2000年4月8日 , 中村隆太郎 、 藤島康介 、,6.9,333人
2244,未来日记Redial,1话 , 2013年7月26日 , えすのサカエ 、,6.9,964人
2245,薄樱鬼 第一章 京都乱舞,1话 , 2013年8月24日 ,,6.8,129人
2246,夫妻成长日记 第二期,2话 , 2003年11月27日 ,,6.7,53人
2247,龙珠 最强之道,,1996年3月2日 ,,6.7,53人
2248,战国BASARA,13话 , 2009年4月1日 , 川崎逸朗 、 CAPCOM 、 大久保徹 、,6.9,1108人
2249,龙珠 嗨！归来的孙悟空和同伴们！,1话 , 2008年9月21日 ,,6.7,53人
2250,小王子,,2015年7月29日 , Mark Osborne 、 Antoine de Saint-Exupéry 、,6.8,147人
2251,BLAME! 端末遗构都市,1话 , 2015年7月22日 , 弐瓶勉 、,6.8,107人
2252,魔道祖师 前尘篇,15话 , 2018年7月9日 , 向宇、桂珠珠、罗晓莉、熊钰娟 、,6.7,53人
2253,结城友奈是勇者 -鹫尾须美之章- 第2章 魂,,2017年4月15日 ,,6.9,363人
2254,自古英雄出少年,101话 , 1995 , 严定宪 、 林文肖 、 常光希 、,6.7,65人
2255,初音岛 if,2话 , 2008年12月25日 , ウシロシンジ 、 CIRCUS 、 高品有桂 、,6.9,296人
2256,攻壳机动队ARISE border:4 Ghost Stands Alone,,2014年9月6日 ,,6.9,274人
2257,侦探学园Q,45话 , 2003年4月15日 ,,6.8,127人
2258,拜托了老师,13话 , 2002年1月10日 , 井出安軌 、 Please！ 、 合田浩章 、,6.9,637人
2259,圣诞之吻SS OVA,2话 , 2011年6月11日 ,,6.9,454人
2260,Pokémon the movie XY&Z 波尔凯尼恩与机巧的玛机雅娜,1话 , 2016年7月16日、2016年11月10日、2016年11月18日等 ,,6.8,125人
2261,天方魔谭MAGI,25话 , 2012年10月7日 , 大高忍 、,6.9,1959人
2262,弱酸性百万亚瑟王,60话 , 2015年11月20日 , ちょぼらうにょぽみ（スクウェア・エニックス『拡散性ミリオンアーサー』『乖離性ミリオンアーサー』より） 、,6.8,80人
2263,妄想改造人改藏,6话 , 2011年5月25日 , 久米田康治 、,6.9,494人
2264,海贼王 路飞落下！秘境 海肚脐的大冒险,1话 , 2000年12月20日 ,,6.7,53人
2265,鸟！鸟！鸟！,1话 , 2000年6月5日 ,,6.7,73人
2266,"Wake Up, Girls! 青春之影",,2015年9月25日 ,,6.8,242人
2267,老狼请客,1话 , 1980 , 阎善春 、,6.7,57人
2268,海贼王 珍兽岛之乔巴王国,1话 , 2002年3月2日 , 志水淳儿 、 尾田荣一郎 、 小泉升 、,6.9,298人
2269,冰川时代3：恐龙的黎明,1话 , 2009年7月1日 , 卡洛斯·沙尔丹哈 、 麦克·特米尔 、,6.9,277人
2270,头文字D Extra Stage,2话 , 2001年3月22日 ,,6.7,69人
2271,秀逗魔导士REVOLUTION,13话 , 2008年7月2日 ,,6.9,274人
2272,机动战士V高达,51话 , 1993年4月2日 , 矢立肇、富野由悠季 、,6.9,316人
2273,死神,366话 , 2004年10月5日 , 阿部記之 、,6.9,2245人
2274,令人战栗的格林童话,3话 , 2000年6月21日 ,,6.7,58人
2275,永远之久远 第一章 泡沫的花瓣,,2011年6月18日 ,,6.9,435人
2276,GJ部@,1话 , 2014年5月5日 ,,6.9,570人
2277,海绵宝宝历险记：海绵出水,,2015年2月6日 ,,6.6,53人
2278,机器人笔记,22话 , 2012年10月11日 , 野村和也 、,6.9,2066人
2279,八犬传-东方八犬异闻-,13话 , 2013年1月5日 , 山﨑みつえ 、 あべ美幸 、,6.9,753人
2280,英雄故事：末日铁拳,1话 , 2017年7月6日 ,,6.7,64人
2281,鲤鱼跳龙门,1话 , 1958 ,,6.7,58人
2282,我的妹妹哪有这么可爱。,16话 , 2013年4月6日 , 伏見つかさ 、,6.9,4414人
2283,功夫熊猫 2,1话 , 2011-05-28(中国大陆) , 2011-05-26(美国) 、 余仁英 、,6.9,688人
2284,三者三叶,12话 , 2016年4月10日 , 木村泰大 、 荒井チェリー「三者三葉」（まんがタイムきらら 、 芳文社） 、 山崎淳 、,6.9,787人
2285,数码兽大冒险02,50话 , 2000-04-02 , 本乡邵由 、 中鶴勝祥 、,6.9,1035人
2286,赤发白雪姬 OAD,1话 , 2016年1月5日 ,,6.9,282人
2287,蓝海少女,13话 , 2016年7月8日 , カサヰケンイチ 、 天野こずえ (ブレイドコミックス、マッグガーデン刊) 、 伊東葉子 、,6.9,372人
2288,亚尔斯兰战记,25话 , 2015年4月5日 , 阿部記之 、 田中芳樹、荒川弘 、,6.9,1688人
2289,妖精的尾巴 记忆里的日子,1话 , 2012年2月17日 ,,6.8,133人
2290,足球小将,,2018年4月2日 , 加藤敏幸 、 高橋陽一「キャプテン翼」（ジャンプ コミックス 、 集英社） 、 渡辺はじめ 、,6.7,65人
2291,魔法禁书目录 第二季,24话 , 2010年10月8日 , 鎌池和馬 、 田中雄一 、,6.9,4561人
2292,食戟之灵 餐之皿 远月列车篇,12话 , 2018年4月8日 ,,6.9,684人
2293,头山,1话 , 2002年12月3日 ,,6.7,71人
